time,P,G(i),H_sun,T2m,WS10m,Int
20230621:1911,45.89,71.61,13.37,17.23,1.45,0.0
20230621:2011,11.37,25.88,5.27,16.68,1.17,0.0
20230621:2111,0.0,0.0,0.0,15.46,1.31,0.0
20230621:2211,0.0,0.0,0.0,14.13,1.31,0.0
20230621:2311,0.0,0.0,0.0,13.36,1.17,0.0
20230622:0011,0.0,0.0,0.0,13.87,0.9,0.0
20230622:0111,0.0,0.0,0.0,14.34,0.69,0.0
20230622:0211,0.0,0.0,0.0,14.0,0.76,0.0
20230622:0311,0.0,0.0,0.0,12.69,1.03,0.0
20230622:0411,0.0,0.0,0.0,11.82,1.24,0.0
20230622:0511,16.64,32.79,6.59,11.4,1.31,0.0
20230622:0611,34.91,71.8,14.82,12.72,0.83,0.0
20230622:0711,185.57,262.78,23.64,15.23,0.76,0.0
20230622:0811,380.44,482.39,32.71,16.73,1.1,0.0
20230622:0911,546.47,691.05,41.65,18.26,1.52,0.0
20230622:1011,596.89,760.95,49.9,19.43,1.93,0.0
20230622:1111,528.5,670.96,56.59,20.37,2.41,0.0
20230622:1211,615.22,788.19,60.38,20.82,2.62,0.0
20230622:1311,663.1,853.05,60.01,21.17,2.83,0.0
20230622:1411,279.25,355.54,55.64,21.08,3.03,0.0
20230622:1511,405.02,509.49,48.6,20.97,3.17,0.0
20230622:1611,319.21,402.98,40.18,20.5,2.97,0.0
20230622:1711,119.94,162.59,31.19,20.16,2.69,0.0
20230622:1811,32.5,55.18,22.14,19.82,2.41,0.0
20230622:1911,4.23,14.67,13.4,19.14,2.9,0.0
20230622:2011,0.0,5.18,5.29,18.44,3.17,0.0
20230622:2111,0.0,0.0,0.0,17.49,3.17,0.0
20230622:2211,0.0,0.0,0.0,16.53,3.1,0.0
20230622:2311,0.0,0.0,0.0,16.08,3.31,0.0
20230623:0011,0.0,0.0,0.0,15.9,3.66,0.0
20230623:0111,0.0,0.0,0.0,15.77,3.93,0.0
20230623:0211,0.0,0.0,0.0,15.77,4.14,0.0
20230623:0311,0.0,0.0,0.0,15.82,4.34,0.0
20230623:0411,0.0,0.0,0.0,15.74,4.55,0.0
20230623:0511,0.0,5.18,6.55,15.74,4.34,0.0
20230623:0611,21.89,40.47,14.78,15.95,3.86,0.0
20230623:0711,67.43,97.49,23.6,16.41,3.24,0.0
20230623:0811,130.03,172.11,32.67,17.36,4.0,0.0
20230623:0911,72.1,103.93,41.61,18.43,3.59,0.0
20230623:1011,415.37,516.57,49.87,19.58,3.86,0.0
20230623:1111,87.38,123.24,56.57,20.46,4.41,0.0
20230623:1211,161.13,211.54,60.36,20.49,4.14,0.0
20230623:1311,163.3,214.3,60.01,20.34,3.45,0.0
20230623:1411,216.26,277.11,55.65,19.99,3.72,0.0
20230623:1511,210.54,270.4,48.62,20.1,3.52,0.0
20230623:1611,105.6,145.32,40.21,20.7,4.21,0.0
20230623:1711,68.11,100.25,31.22,21.43,4.62,0.0
20230623:1811,28.84,50.59,22.16,21.02,4.07,0.0
20230623:1911,3.26,12.94,13.42,19.88,4.0,0.0
20230623:2011,0.0,3.45,5.31,19.34,3.52,0.0
20230623:2111,0.0,0.0,0.0,18.7,3.24,0.0
20230623:2211,0.0,0.0,0.0,18.21,3.24,0.0
20230623:2311,0.0,0.0,0.0,17.86,3.38,0.0
20230624:0011,0.0,0.0,0.0,17.61,3.38,0.0
20230624:0111,0.0,0.0,0.0,17.61,3.45,0.0
20230624:0211,0.0,0.0,0.0,17.73,3.52,0.0
20230624:0311,0.0,0.0,0.0,17.87,3.45,0.0
20230624:0411,0.0,0.0,0.0,17.9,3.24,0.0
20230624:0511,12.47,27.61,6.51,17.83,3.03,0.0
20230624:0611,62.65,94.98,14.74,17.86,2.83,0.0
20230624:0711,120.74,163.64,23.56,18.13,3.31,0.0
20230624:0811,240.76,305.03,32.63,18.71,4.07,0.0
20230624:0911,300.14,375.76,41.57,20.0,4.69,0.0
20230624:1011,149.48,197.74,49.83,20.86,4.76,0.0
20230624:1111,392.54,490.99,56.53,21.44,5.1,0.0
20230624:1211,436.08,545.77,60.34,21.94,5.38,0.0
20230624:1311,388.06,486.43,60.01,22.02,5.52,0.0
20230624:1411,164.35,216.14,55.66,21.67,5.1,0.0
20230624:1511,254.49,322.89,48.64,21.32,5.66,0.0
20230624:1611,88.87,125.08,40.23,20.7,5.03,0.0
20230624:1711,162.77,213.45,31.24,20.25,4.9,0.0
20230624:1811,94.02,131.79,22.18,19.86,4.9,0.0
20230624:1911,16.0,32.79,13.44,18.89,4.83,0.0
20230624:2011,3.3,12.94,5.33,18.22,5.03,0.0
20230624:2111,0.0,0.0,0.0,17.47,4.69,0.0
20230624:2211,0.0,0.0,0.0,16.98,4.62,0.0
20230624:2311,0.0,0.0,0.0,16.82,4.62,0.0
20230625:0011,0.0,0.0,0.0,16.72,4.62,0.0
20230625:0111,0.0,0.0,0.0,16.56,4.55,0.0
20230625:0211,0.0,0.0,0.0,16.42,4.62,0.0
20230625:0311,0.0,0.0,0.0,16.23,4.83,0.0
20230625:0411,0.0,0.0,0.0,15.98,4.83,0.0
20230625:0511,0.0,5.18,6.47,15.85,4.9,0.0
20230625:0611,60.95,94.73,14.69,14.78,3.86,0.0
20230625:0711,183.4,256.92,23.51,14.77,2.41,0.0
20230625:0811,303.13,377.92,32.58,15.48,2.41,0.0
20230625:0911,510.44,629.38,41.52,16.2,2.69,0.0
20230625:1011,618.21,769.32,49.78,16.98,3.03,0.0
20230625:1111,504.39,626.87,56.49,17.68,3.1,0.0
20230625:1211,768.24,982.58,60.31,18.29,3.03,0.0
20230625:1311,121.65,162.79,59.99,17.87,3.24,0.0
20230625:1411,282.96,351.25,55.66,16.5,4.0,0.0
20230625:1511,549.36,674.47,48.65,16.3,3.66,0.0
20230625:1611,292.65,362.59,40.24,16.56,3.79,0.0
20230625:1711,220.39,279.45,31.25,16.59,4.14,0.0
20230625:1811,128.17,193.59,22.2,16.31,4.28,0.0
20230625:1911,52.59,79.37,13.45,16.08,3.72,0.0
20230625:2011,12.64,27.61,5.33,15.47,3.24,0.0
20230625:2111,0.0,0.0,0.0,14.86,3.1,0.0
20230625:2211,0.0,0.0,0.0,14.22,2.97,0.0
20230625:2311,0.0,0.0,0.0,13.7,2.83,0.0
20230626:0011,0.0,0.0,0.0,13.35,2.69,0.0
20230626:0111,0.0,0.0,0.0,12.99,2.55,0.0
20230626:0211,0.0,0.0,0.0,12.59,2.55,0.0
20230626:0311,0.0,0.0,0.0,12.44,2.55,0.0
20230626:0411,0.0,0.0,0.0,12.28,2.41,0.0
20230626:0511,2.5,11.22,6.41,12.48,2.41,0.0
20230626:0611,40.3,63.46,14.64,12.97,2.34,0.0
20230626:0711,72.13,102.09,23.45,13.77,2.62,0.0
20230626:0811,174.41,221.58,32.53,14.42,3.86,0.0
20230626:0911,307.75,376.34,41.47,14.92,4.48,0.0
20230626:1011,355.97,434.89,49.73,15.4,4.21,0.0
20230626:1111,416.11,508.73,56.45,16.2,4.48,0.0
20230626:1211,386.24,474.03,60.28,16.64,4.55,0.0
20230626:1311,302.37,375.22,59.97,17.22,4.34,0.0
20230626:1411,159.6,206.94,55.65,17.53,4.28,0.0
20230626:1511,214.46,272.04,48.65,17.76,3.79,0.0
20230626:1611,323.18,401.41,40.25,17.95,3.79,0.0
20230626:1711,173.63,224.9,31.26,17.79,3.17,0.0
20230626:1811,31.48,53.34,22.21,17.5,2.9,0.0
20230626:1911,15.02,31.06,13.45,15.78,1.72,0.0
20230626:2011,0.0,4.31,5.34,15.65,1.93,0.0
20230626:2111,0.0,0.0,0.0,15.38,2.14,0.0
20230626:2211,0.0,0.0,0.0,15.08,2.41,0.0
20230626:2311,0.0,0.0,0.0,14.96,2.76,0.0
20230627:0011,0.0,0.0,0.0,14.99,3.03,0.0
20230627:0111,0.0,0.0,0.0,14.99,3.38,0.0
20230627:0211,0.0,0.0,0.0,15.28,3.52,0.0
20230627:0311,0.0,0.0,0.0,15.62,3.45,0.0
20230627:0411,0.0,0.0,0.0,15.87,3.45,0.0
20230627:0511,14.4,30.2,6.36,16.08,3.38,0.0
20230627:0611,4.87,15.64,14.58,16.32,3.38,0.0
20230627:0711,68.93,99.33,23.4,16.58,3.59,0.0
20230627:0811,167.01,215.99,32.47,17.3,3.24,0.0
20230627:0911,180.76,232.07,41.41,18.16,4.83,0.0
20230627:1011,102.7,140.72,49.68,19.17,5.45,0.0
20230627:1111,231.26,293.58,56.4,19.73,5.24,0.0
20230627:1211,186.5,240.97,60.24,20.1,5.1,0.0
20230627:1311,178.23,231.77,59.95,20.69,5.03,0.0
20230627:1411,143.26,190.39,55.64,21.08,5.17,0.0
20230627:1511,91.93,128.76,48.65,20.66,4.9,0.0
20230627:1611,85.95,121.41,40.25,20.27,4.55,0.0
20230627:1711,52.93,80.94,31.27,19.69,4.14,0.0
20230627:1811,70.6,102.54,22.21,19.04,3.31,0.0
20230627:1911,11.26,25.88,13.45,18.55,2.83,0.0
20230627:2011,0.0,3.45,5.33,18.12,2.55,0.0
20230627:2111,0.0,0.0,0.0,17.71,2.34,0.0
20230627:2211,0.0,0.0,0.0,17.38,2.28,0.0
20230627:2311,0.0,0.0,0.0,17.1,2.28,0.0
20230628:0011,0.0,0.0,0.0,16.88,2.21,0.0
20230628:0111,0.0,0.0,0.0,16.72,1.93,0.0
20230628:0211,0.0,0.0,0.0,16.55,1.72,0.0
20230628:0311,0.0,0.0,0.0,16.42,1.52,0.0
20230628:0411,0.0,0.0,0.0,16.4,1.45,0.0
20230628:0511,0.44,6.9,6.3,16.45,1.72,0.0
20230628:0611,34.48,57.02,14.52,16.56,1.93,0.0
20230628:0711,52.41,79.1,23.33,15.87,3.24,0.0
20230628:0811,57.23,84.62,32.4,14.82,3.1,0.0
20230628:0911,320.16,392.65,41.35,14.05,2.48,0.0
20230628:1011,300.77,370.39,49.61,14.12,2.41,0.0
20230628:1111,369.55,453.31,56.34,15.03,3.1,0.0
20230628:1211,246.56,308.4,60.19,16.19,3.52,0.0
20230628:1311,172.18,221.66,59.91,17.11,3.59,0.0
20230628:1411,424.65,524.11,55.62,17.45,3.72,0.0
20230628:1511,441.76,543.11,48.64,17.64,4.21,0.0
20230628:1611,332.28,410.36,40.25,17.25,4.14,0.0
20230628:1711,270.51,342.06,31.27,16.8,4.07,0.0
20230628:1811,124.42,193.64,22.21,16.25,3.79,0.0
20230628:1911,54.82,81.96,13.45,15.68,3.59,0.0
20230628:2011,12.67,27.61,5.32,14.98,3.31,0.0
20230628:2111,0.0,0.0,0.0,14.09,2.76,0.0
20230628:2211,0.0,0.0,0.0,13.34,2.48,0.0
20230628:2311,0.0,0.0,0.0,12.8,2.21,0.0
20230629:0011,0.0,0.0,0.0,12.36,2.0,0.0
20230629:0111,0.0,0.0,0.0,11.97,1.72,0.0
20230629:0211,0.0,0.0,0.0,11.74,1.59,0.0
20230629:0311,0.0,0.0,0.0,11.54,1.59,0.0
20230629:0411,0.0,0.0,0.0,11.26,1.66,0.0
20230629:0511,6.02,17.26,6.23,11.14,1.66,0.0
20230629:0611,63.69,94.8,14.45,12.17,1.66,0.0
20230629:0711,182.53,255.4,23.27,13.29,2.28,0.0
20230629:0811,128.02,167.47,32.34,14.02,3.45,0.0
20230629:0911,177.36,225.23,41.28,14.83,3.86,0.0
20230629:1011,145.91,189.47,49.55,15.74,3.93,0.0
20230629:1111,506.68,621.74,56.27,16.57,4.14,0.0
20230629:1211,553.74,682.63,60.13,17.04,4.21,0.0
20230629:1311,503.53,620.97,59.87,17.32,4.07,0.0
20230629:1411,407.99,503.25,55.6,17.36,3.86,0.0
20230629:1511,336.48,416.44,48.63,17.73,4.14,0.0
20230629:1611,336.71,416.44,40.24,17.62,4.14,0.0
20230629:1711,192.8,246.88,31.26,17.38,4.21,0.0
20230629:1811,56.7,84.62,22.2,16.67,3.03,0.0
20230629:1911,3.82,13.8,13.44,16.42,3.03,0.0
20230629:2011,0.0,4.31,5.31,15.51,2.9,0.0
20230629:2111,0.0,0.0,0.0,14.81,2.55,0.0
20230629:2211,0.0,0.0,0.0,14.37,2.76,0.0
20230629:2311,0.0,0.0,0.0,14.05,2.76,0.0
20230630:0011,0.0,0.0,0.0,13.81,2.9,0.0
20230630:0111,0.0,0.0,0.0,13.52,2.97,0.0
20230630:0211,0.0,0.0,0.0,13.5,2.9,0.0
20230630:0311,0.0,0.0,0.0,13.53,2.9,0.0
20230630:0411,0.0,0.0,0.0,13.62,2.97,0.0
20230630:0511,0.46,6.9,6.16,13.78,2.97,0.0
20230630:0611,8.99,22.07,14.38,13.95,3.17,0.0
20230630:0711,86.88,119.97,23.19,14.58,3.52,0.0
20230630:0811,99.92,135.2,32.26,14.81,3.52,0.0
20230630:0911,78.72,110.37,41.21,15.13,3.72,0.0
20230630:1011,119.27,158.19,49.48,15.63,4.28,0.0
20230630:1111,0.0,0.0,0.0,15.66,4.97,0.0
20230630:1211,124.18,163.71,60.07,15.71,5.59,0.0
20230630:1311,53.19,80.02,59.82,16.09,5.31,0.0
20230630:1411,91.68,126.0,55.56,16.11,5.03,0.0
20230630:1511,75.37,106.69,48.61,16.19,5.66,0.0
20230630:1611,97.98,133.36,40.22,16.07,5.31,0.0
20230630:1711,69.92,100.25,31.25,16.12,4.41,0.0
20230630:1811,45.72,70.82,22.19,15.85,4.48,0.0
20230630:1911,22.01,40.55,13.42,15.48,4.76,0.0
20230630:2011,0.0,5.18,5.29,15.13,4.62,0.0
20230630:2111,0.0,0.0,0.0,14.77,4.41,0.0
20230630:2211,0.0,0.0,0.0,14.46,4.21,0.0
20230630:2311,0.0,0.0,0.0,14.26,4.0,0.0
20230701:0011,0.0,0.0,0.0,14.15,3.93,0.0
20230701:0111,0.0,0.0,0.0,14.19,4.0,0.0
20230701:0211,0.0,0.0,0.0,14.15,3.93,0.0
20230701:0311,0.0,0.0,0.0,14.11,3.79,0.0
20230701:0411,0.0,0.0,0.0,14.03,3.72,0.0
20230701:0511,5.92,17.26,6.08,13.85,3.86,0.0
20230701:0611,61.18,92.97,14.3,13.94,4.07,0.0
20230701:0711,159.68,212.03,23.12,14.1,3.86,0.0
20230701:0811,332.69,407.82,32.19,14.77,5.59,0.0
20230701:0911,356.19,431.7,41.13,15.47,6.28,0.0
20230701:1011,383.93,466.13,49.4,15.78,5.79,0.0
20230701:1111,529.7,641.39,56.13,15.61,5.79,0.0
20230701:1211,203.66,256.03,60.0,15.74,5.72,0.0
20230701:1311,161.32,206.94,59.77,15.8,5.59,0.0
20230701:1411,309.59,379.62,55.53,15.64,5.38,0.0
20230701:1511,284.71,350.34,48.58,15.72,5.31,0.0
20230701:1611,260.97,322.21,40.2,15.36,5.03,0.0
20230701:1711,228.31,286.2,31.23,15.27,5.59,0.0
20230701:1811,129.74,175.82,22.17,15.02,5.38,0.0
20230701:1911,53.75,80.24,13.4,14.55,4.62,0.0
20230701:2011,4.88,15.53,5.26,14.04,3.93,0.0
20230701:2111,0.0,0.0,0.0,13.41,3.31,0.0
20230701:2211,0.0,0.0,0.0,12.91,3.03,0.0
20230701:2311,0.0,0.0,0.0,12.53,2.97,0.0
20230702:0011,0.0,0.0,0.0,12.29,2.83,0.0
20230702:0111,0.0,0.0,0.0,12.1,2.76,0.0
20230702:0211,0.0,0.0,0.0,11.94,2.76,0.0
20230702:0311,0.0,0.0,0.0,12.11,2.83,0.0
20230702:0411,0.0,0.0,0.0,12.16,2.9,0.0
20230702:0511,2.06,10.35,6.0,12.22,2.97,0.0
20230702:0611,43.33,67.13,14.22,12.52,3.03,0.0
20230702:0711,114.3,152.26,23.04,13.08,3.03,0.0
20230702:0811,214.65,267.29,32.11,13.93,5.1,0.0
20230702:0911,246.12,303.35,41.05,14.38,5.24,0.0
20230702:1011,323.6,393.27,49.32,14.41,5.45,0.0
20230702:1111,440.39,531.98,56.05,14.7,5.52,0.0
20230702:1211,557.7,674.87,59.92,15.1,5.79,0.0
20230702:1311,486.73,588.22,59.71,15.19,6.0,0.0
20230702:1411,470.32,568.66,55.48,15.3,5.79,0.0
20230702:1511,485.01,585.04,48.55,15.52,6.07,0.0
20230702:1611,336.71,409.44,40.18,15.16,5.79,0.0
20230702:1711,231.79,289.79,31.2,14.92,5.72,0.0
20230702:1811,136.76,188.4,22.14,14.52,4.97,0.0
20230702:1911,30.17,50.9,13.37,13.94,4.76,0.0
20230702:2011,12.18,26.75,5.23,13.44,3.86,0.0
20230702:2111,0.0,0.0,0.0,12.85,3.38,0.0
20230702:2211,0.0,0.0,0.0,12.4,3.17,0.0
20230702:2311,0.0,0.0,0.0,11.96,2.9,0.0
20230703:0011,0.0,0.0,0.0,11.69,2.83,0.0
20230703:0111,0.0,0.0,0.0,11.57,2.69,0.0
20230703:0211,0.0,0.0,0.0,11.55,2.76,0.0
20230703:0311,0.0,0.0,0.0,11.57,3.17,0.0
20230703:0411,0.0,0.0,0.0,11.45,3.93,0.0
20230703:0511,14.78,30.2,5.91,11.39,4.76,0.0
20230703:0611,43.59,67.12,14.14,11.63,5.03,0.0
20230703:0711,136.59,179.08,22.95,12.1,4.21,0.0
20230703:0811,252.14,310.16,32.02,12.79,4.34,0.0
20230703:0911,504.77,607.47,40.96,13.56,4.28,0.0
20230703:1011,595.47,721.91,49.23,14.26,4.34,0.0
20230703:1111,508.59,616.01,55.96,14.55,4.69,0.0
20230703:1211,760.96,938.72,59.84,15.34,4.83,0.0
20230703:1311,720.76,885.37,59.64,15.71,5.17,0.0
20230703:1411,507.87,616.06,55.43,15.58,5.31,0.0
20230703:1511,277.04,341.09,48.51,15.72,5.66,0.0
20230703:1611,366.78,445.41,40.15,15.4,5.59,0.0
20230703:1711,236.74,296.49,31.17,15.31,5.45,0.0
20230703:1811,54.98,81.86,22.11,15.03,5.03,0.0
20230703:1911,29.46,50.04,13.34,14.12,4.28,0.0
20230703:2011,0.0,4.31,5.19,13.52,3.72,0.0
20230703:2111,0.0,0.0,0.0,12.88,3.24,0.0
20230703:2211,0.0,0.0,0.0,12.42,2.9,0.0
20230703:2311,0.0,0.0,0.0,11.81,2.62,0.0
20230704:0011,0.0,0.0,0.0,11.44,2.41,0.0
20230704:0111,0.0,0.0,0.0,11.18,2.41,0.0
20230704:0211,0.0,0.0,0.0,10.79,2.34,0.0
20230704:0311,0.0,0.0,0.0,10.52,2.34,0.0
20230704:0411,0.0,0.0,0.0,10.25,2.28,0.0
20230704:0511,14.86,30.2,5.82,10.27,2.34,0.0
20230704:0611,31.01,62.4,14.04,10.9,2.28,0.0
20230704:0711,182.26,256.35,22.86,11.86,2.28,0.0
20230704:0811,262.71,324.01,31.93,13.06,3.38,0.0
20230704:0911,319.79,389.83,40.87,13.91,3.66,0.0
20230704:1011,615.24,752.48,49.14,14.5,3.52,0.0
20230704:1111,155.52,200.5,55.87,15.27,3.38,0.0
20230704:1211,190.27,241.89,59.75,15.91,3.31,0.0
20230704:1311,299.89,371.94,59.57,16.34,3.52,0.0
20230704:1411,280.89,347.45,55.37,15.71,4.07,0.0
20230704:1511,528.88,645.42,48.46,15.16,3.66,0.0
20230704:1611,308.16,378.29,40.11,14.92,3.66,0.0
20230704:1711,252.0,314.68,31.14,14.31,4.14,0.0
20230704:1811,87.81,120.94,22.08,14.16,4.34,0.0
20230704:1911,49.65,75.06,13.3,13.85,4.34,0.0
20230704:2011,3.42,12.94,5.14,13.26,3.93,0.0
20230704:2111,0.0,0.0,0.0,12.57,3.31,0.0
20230704:2211,0.0,0.0,0.0,12.1,2.76,0.0
20230704:2311,0.0,0.0,0.0,11.65,2.48,0.0
20230705:0011,0.0,0.0,0.0,11.31,2.28,0.0
20230705:0111,0.0,0.0,0.0,11.07,2.28,0.0
20230705:0211,0.0,0.0,0.0,11.02,2.48,0.0
20230705:0311,0.0,0.0,0.0,11.1,2.62,0.0
20230705:0411,0.0,0.0,0.0,11.22,2.83,0.0
20230705:0511,14.79,30.2,5.72,11.19,2.83,0.0
20230705:0611,59.51,87.33,13.95,11.48,2.9,0.0
20230705:0711,0.0,0.0,0.0,11.77,3.17,0.0
20230705:0811,215.56,267.59,31.84,12.36,3.45,0.0
20230705:0911,359.59,435.5,40.78,13.34,3.66,0.0
20230705:1011,285.57,349.95,49.04,14.05,4.07,0.0
20230705:1111,767.54,946.07,55.77,14.4,4.21,0.0
20230705:1211,362.36,442.72,59.66,15.09,4.28,0.0
20230705:1311,636.98,783.05,59.48,15.52,4.21,0.0
20230705:1411,241.83,301.14,55.31,15.73,4.62,0.0
20230705:1511,264.89,327.88,48.41,16.05,5.1,0.0
20230705:1611,283.74,350.33,40.06,16.03,4.48,0.0
20230705:1711,119.07,158.03,31.1,15.73,4.48,0.0
20230705:1811,101.42,138.36,22.03,15.21,3.72,0.0
20230705:1911,7.52,19.84,13.25,14.32,3.31,0.0
20230705:2011,10.97,25.02,5.09,13.83,2.9,0.0
20230705:2111,0.0,0.0,0.0,13.36,2.83,0.0
20230705:2211,0.0,0.0,0.0,13.11,2.41,0.0
20230705:2311,0.0,0.0,0.0,12.93,2.28,0.0
20230706:0011,0.0,0.0,0.0,12.67,2.34,0.0
20230706:0111,0.0,0.0,0.0,12.32,2.62,0.0
20230706:0211,0.0,0.0,0.0,11.95,2.55,0.0
20230706:0311,0.0,0.0,0.0,11.74,2.55,0.0
20230706:0411,0.0,0.0,0.0,11.76,2.69,0.0
20230706:0511,0.0,4.31,5.62,11.88,2.97,0.0
20230706:0611,48.32,73.39,13.85,12.35,3.31,0.0
20230706:0711,14.1,29.43,22.67,13.03,3.17,0.0
20230706:0811,56.1,82.78,31.74,13.53,3.72,0.0
20230706:0911,52.92,79.1,40.68,14.13,4.48,0.0
20230706:1011,126.38,165.55,48.94,14.65,5.38,0.0
20230706:1111,97.37,131.52,55.67,14.2,6.07,0.0
20230706:1211,263.72,323.39,59.56,14.21,6.21,0.0
20230706:1311,124.9,163.71,59.4,14.63,6.0,0.0
20230706:1411,334.81,408.43,55.24,15.01,4.97,0.0
20230706:1511,100.24,136.12,48.35,15.83,3.72,0.0
20230706:1611,79.69,112.21,40.01,16.69,4.0,0.0
20230706:1711,93.7,128.76,31.05,16.82,5.1,0.0
20230706:1811,19.09,36.79,21.99,16.83,5.31,0.0
20230706:1911,39.28,62.98,13.2,16.46,4.69,0.0
20230706:2011,0.44,6.9,5.03,16.44,4.62,0.0
20230706:2111,0.0,0.0,0.0,16.4,4.41,0.0
20230706:2211,0.0,0.0,0.0,16.32,4.34,0.0
20230706:2311,0.0,0.0,0.0,16.3,4.41,0.0
20230707:0011,0.0,0.0,0.0,16.3,4.34,0.0
20230707:0111,0.0,0.0,0.0,16.08,3.72,0.0
20230707:0211,0.0,0.0,0.0,15.82,3.72,0.0
20230707:0311,0.0,0.0,0.0,15.58,3.72,0.0
20230707:0411,0.0,0.0,0.0,15.5,3.93,0.0
20230707:0511,1.58,9.49,5.51,15.68,4.41,0.0
20230707:0611,5.42,16.56,13.74,16.08,4.62,0.0
20230707:0711,65.26,94.73,22.56,16.43,5.17,0.0
20230707:0811,130.72,172.19,31.64,16.86,5.59,0.0
20230707:0911,262.12,325.99,40.57,17.72,5.93,0.0
20230707:1011,379.59,465.13,48.83,18.26,6.41,0.0
20230707:1111,328.97,406.51,55.56,18.61,6.41,0.0
20230707:1211,615.36,756.62,59.45,19.05,6.62,0.0
20230707:1311,384.23,473.94,59.3,19.31,6.55,0.0
20230707:1411,356.96,440.69,55.16,19.29,6.76,0.0
20230707:1511,545.48,668.06,48.29,19.56,6.69,0.0
20230707:1611,330.17,409.78,39.96,19.77,6.14,0.0
20230707:1711,281.76,359.0,31.0,19.69,6.14,0.0
20230707:1811,127.45,194.35,21.93,19.32,6.34,0.0
20230707:1911,45.11,70.75,13.14,18.27,4.97,0.0
20230707:2011,6.32,18.12,4.97,17.55,5.79,0.0
20230707:2111,0.0,0.0,0.0,17.16,5.72,0.0
20230707:2211,0.0,0.0,0.0,17.3,5.93,0.0
20230707:2311,0.0,0.0,0.0,17.16,6.0,0.0
20230708:0011,0.0,0.0,0.0,16.89,5.93,0.0
20230708:0111,0.0,0.0,0.0,16.31,6.07,0.0
20230708:0211,0.0,0.0,0.0,16.26,6.55,0.0
20230708:0311,0.0,0.0,0.0,16.65,7.1,0.0
20230708:0411,0.0,0.0,0.0,16.78,7.52,0.0
20230708:0511,13.23,28.47,5.4,15.85,7.66,0.0
20230708:0611,58.0,87.56,13.64,15.41,7.17,0.0
20230708:0711,48.12,73.58,22.46,15.39,6.0,0.0
20230708:0811,174.85,221.88,31.53,14.63,4.97,0.0
20230708:0911,465.33,561.05,40.46,15.27,5.52,0.0
20230708:1011,676.99,828.59,48.72,16.52,4.97,0.0
20230708:1111,664.79,824.66,55.44,17.39,4.28,0.0
20230708:1211,702.36,876.34,59.34,17.95,4.48,0.0
20230708:1311,836.7,1058.3,59.2,18.24,4.48,0.0
20230708:1411,718.05,897.93,55.08,18.59,4.41,0.0
20230708:1511,623.31,773.02,48.22,18.88,4.34,0.0
20230708:1611,340.25,422.77,39.9,18.82,4.21,0.0
20230708:1711,288.07,366.96,30.94,18.35,3.93,0.0
20230708:1811,114.57,157.58,21.87,17.6,3.45,0.0
20230708:1911,14.32,30.2,13.08,17.02,2.9,0.0
20230708:2011,0.0,3.45,4.9,16.35,2.69,0.0
20230708:2111,0.0,0.0,0.0,15.47,2.48,0.0
20230708:2211,0.0,0.0,0.0,14.85,2.48,0.0
20230708:2311,0.0,0.0,0.0,14.37,2.55,0.0
20230709:0011,0.0,0.0,0.0,13.95,2.55,0.0
20230709:0111,0.0,0.0,0.0,13.5,2.48,0.0
20230709:0211,0.0,0.0,0.0,13.15,2.34,0.0
20230709:0311,0.0,0.0,0.0,13.07,2.55,0.0
20230709:0411,0.0,0.0,0.0,13.07,2.62,0.0
20230709:0511,2.49,11.22,5.29,12.94,2.62,0.0
20230709:0611,9.64,22.99,13.52,13.23,2.21,0.0
20230709:0711,173.57,247.41,22.35,13.9,2.48,0.0
20230709:0811,315.47,392.02,31.42,14.52,2.41,0.0
20230709:0911,371.41,457.01,40.35,15.55,2.48,0.0
20230709:1011,548.65,680.22,48.6,16.39,2.62,0.0
20230709:1111,607.09,757.95,55.32,17.2,3.03,0.0
20230709:1211,585.63,729.67,59.22,17.25,3.24,0.0
20230709:1311,396.06,491.4,59.09,17.83,3.38,0.0
20230709:1411,769.45,972.96,54.98,18.06,3.59,0.0
20230709:1511,217.6,275.21,48.14,17.55,4.14,0.0
20230709:1611,132.71,175.67,39.83,17.56,3.17,0.0
20230709:1711,230.44,292.44,30.88,16.55,3.1,0.0
20230709:1811,127.35,197.29,21.81,15.76,3.1,0.0
20230709:1911,8.02,20.71,13.01,15.42,2.83,0.0
20230709:2011,0.0,4.31,4.82,15.04,2.14,0.0
20230709:2111,0.0,0.0,0.0,14.42,2.07,0.0
20230709:2211,0.0,0.0,0.0,13.87,2.14,0.0
20230709:2311,0.0,0.0,0.0,13.59,2.28,0.0
20230710:0011,0.0,0.0,0.0,13.53,2.41,0.0
20230710:0111,0.0,0.0,0.0,13.42,2.55,0.0
20230710:0211,0.0,0.0,0.0,13.32,2.55,0.0
20230710:0311,0.0,0.0,0.0,13.23,2.48,0.0
20230710:0411,0.0,0.0,0.0,13.11,2.48,0.0
20230710:0511,8.7,21.57,5.17,13.11,2.34,0.0
20230710:0611,55.77,83.68,13.41,13.2,2.0,0.0
20230710:0711,97.05,132.46,22.23,14.1,2.28,0.0
20230710:0811,175.25,223.93,31.3,14.72,2.14,0.0
20230710:0911,391.12,483.9,40.24,15.66,1.72,0.0
20230710:1011,209.04,266.75,48.48,16.5,1.1,0.0
20230710:1111,138.95,183.95,55.2,17.85,1.66,0.0
20230710:1211,224.21,286.22,59.09,18.38,2.14,0.0
